date,day,incident,min_delay
2024-04-09,Tuesday,Mechanical,9
2024-04-09,Tuesday,Utilized Off Route,9
2024-04-09,Tuesday,Cleaning - Unsanitary,16
2024-04-09,Tuesday,Mechanical,12
2024-04-09,Tuesday,Operations - Operator,11
2024-04-09,Tuesday,General Delay,0
2024-04-09,Tuesday,General Delay,11
2024-04-09,Tuesday,Collision - TTC,7
2024-04-09,Tuesday,General Delay,35
2024-04-09,Tuesday,Utilized Off Route,11
2024-04-09,Tuesday,Emergency Services,9
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,General Delay,35
2024-04-09,Tuesday,Mechanical,7
2024-04-09,Tuesday,Mechanical,22
2024-04-09,Tuesday,General Delay,0
2024-04-09,Tuesday,Vision,7
2024-04-09,Tuesday,Diversion,85
2024-04-09,Tuesday,General Delay,0
2024-04-09,Tuesday,Mechanical,25
2024-04-09,Tuesday,Collision - TTC,12
2024-04-09,Tuesday,Mechanical,12
2024-04-09,Tuesday,Mechanical,8
2024-04-09,Tuesday,Mechanical,14
2024-04-09,Tuesday,Operations - Operator,10
2024-04-09,Tuesday,General Delay,0
2024-04-09,Tuesday,General Delay,0
2024-04-09,Tuesday,Collision - TTC,10
2024-04-09,Tuesday,Collision - TTC,19
2024-04-09,Tuesday,Operations - Operator,20
2024-04-09,Tuesday,Cleaning - Unsanitary,10
2024-04-09,Tuesday,Mechanical,9
2024-04-09,Tuesday,Operations - Operator,9
2024-04-09,Tuesday,Security,12
2024-04-09,Tuesday,Operations - Operator,11
2024-04-09,Tuesday,Mechanical,11
2024-04-09,Tuesday,Mechanical,21
2024-04-09,Tuesday,Collision - TTC,25
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Diversion,12
2024-04-09,Tuesday,Security,8
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Operations - Operator,10
2024-04-09,Tuesday,Diversion,0
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Mechanical,15
2024-04-09,Tuesday,Mechanical,9
2024-04-09,Tuesday,Emergency Services,8
2024-04-09,Tuesday,Diversion,14
2024-04-09,Tuesday,Mechanical,8
2024-04-09,Tuesday,Mechanical,15
2024-04-09,Tuesday,Cleaning - Unsanitary,17
2024-04-09,Tuesday,Diversion,206
2024-04-09,Tuesday,Operations - Operator,15
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Operations - Operator,8
2024-04-09,Tuesday,Security,10
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Vision,15
2024-04-09,Tuesday,Security,8
2024-04-09,Tuesday,Mechanical,24
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Cleaning - Unsanitary,21
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Security,15
2024-04-09,Tuesday,Cleaning - Unsanitary,10
2024-04-09,Tuesday,Security,20
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Emergency Services,0
2024-04-09,Tuesday,Mechanical,10
2024-04-09,Tuesday,Operations - Operator,20
2024-04-09,Tuesday,Mechanical,20
2024-04-09,Tuesday,Vision,9
2024-04-09,Tuesday,Utilized Off Route,15
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Emergency Services,30
2024-04-10,Wednesday,Mechanical,5
2024-04-10,Wednesday,Emergency Services,0
2024-04-10,Wednesday,Diversion,52
2024-04-10,Wednesday,Operations - Operator,11
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,General Delay,18
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Utilized Off Route,9
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Mechanical,40
2024-04-10,Wednesday,Operations - Operator,37
2024-04-10,Wednesday,Mechanical,6
2024-04-10,Wednesday,Operations - Operator,9
2024-04-10,Wednesday,General Delay,21
2024-04-10,Wednesday,Mechanical,9
2024-04-10,Wednesday,Vision,15
2024-04-10,Wednesday,Vision,17
2024-04-10,Wednesday,Collision - TTC,9
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Vision,11
2024-04-10,Wednesday,Emergency Services,0
2024-04-10,Wednesday,Emergency Services,12
2024-04-10,Wednesday,Mechanical,20
2024-04-10,Wednesday,Mechanical,8
2024-04-10,Wednesday,Operations - Operator,9
2024-04-10,Wednesday,Cleaning - Unsanitary,6
2024-04-10,Wednesday,Cleaning - Unsanitary,6
2024-04-10,Wednesday,Vision,30
2024-04-10,Wednesday,Operations - Operator,26
2024-04-10,Wednesday,Mechanical,12
2024-04-10,Wednesday,Security,13
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Mechanical,8
2024-04-10,Wednesday,Diversion,233
2024-04-10,Wednesday,Mechanical,15
2024-04-10,Wednesday,Operations - Operator,8
2024-04-10,Wednesday,Mechanical,24
2024-04-10,Wednesday,Utilized Off Route,0
2024-04-10,Wednesday,Diversion,193
2024-04-10,Wednesday,Collision - TTC,6
2024-04-10,Wednesday,Investigation,30
2024-04-10,Wednesday,Emergency Services,9
2024-04-10,Wednesday,Security,6
2024-04-10,Wednesday,Diversion,0
2024-04-10,Wednesday,Operations - Operator,8
2024-04-10,Wednesday,Collision - TTC,8
2024-04-10,Wednesday,Mechanical,8
2024-04-10,Wednesday,Diversion,68
2024-04-10,Wednesday,Emergency Services,0
2024-04-10,Wednesday,Cleaning - Unsanitary,10
2024-04-10,Wednesday,Mechanical,24
2024-04-10,Wednesday,Diversion,22
2024-04-10,Wednesday,Collision - TTC,6
2024-04-10,Wednesday,Operations - Operator,6
2024-04-10,Wednesday,Collision - TTC,8
2024-04-10,Wednesday,Operations - Operator,6
2024-04-10,Wednesday,Vision,20
2024-04-10,Wednesday,Mechanical,12
2024-04-10,Wednesday,General Delay,0
2024-04-10,Wednesday,Mechanical,29
2024-04-10,Wednesday,Collision - TTC,0
2024-04-10,Wednesday,Mechanical,6
2024-04-10,Wednesday,Collision - TTC,20
2024-04-10,Wednesday,Collision - TTC,0
2024-04-10,Wednesday,Operations - Operator,8
2024-04-10,Wednesday,Mechanical,8
2024-04-10,Wednesday,Collision - TTC,15
2024-04-10,Wednesday,Vision,30
2024-04-10,Wednesday,Mechanical,30
2024-04-10,Wednesday,Vision,12
2024-04-10,Wednesday,Mechanical,19
2024-04-10,Wednesday,Mechanical,6
2024-04-10,Wednesday,Mechanical,11
2024-04-10,Wednesday,Emergency Services,8
2024-04-10,Wednesday,Mechanical,13
2024-04-10,Wednesday,Road Blocked - NON-TTC Collision,10
2024-04-10,Wednesday,Vision,4
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Collision - TTC,10
2024-04-10,Wednesday,Mechanical,15
2024-04-10,Wednesday,Mechanical,30
2024-04-10,Wednesday,Vision,9
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Mechanical,18
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Emergency Services,8
2024-04-10,Wednesday,Cleaning - Unsanitary,20
2024-04-10,Wednesday,Mechanical,11
2024-04-10,Wednesday,Vision,22
2024-04-10,Wednesday,Security,15
2024-04-10,Wednesday,Mechanical,9
2024-04-10,Wednesday,General Delay,0
2024-04-10,Wednesday,General Delay,0
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Emergency Services,8
2024-04-10,Wednesday,Mechanical,12
2024-04-10,Wednesday,Security,12
2024-04-10,Wednesday,Operations - Operator,15
2024-04-10,Wednesday,Emergency Services,7
2024-04-10,Wednesday,Mechanical,20
2024-04-10,Wednesday,General Delay,24
2024-04-10,Wednesday,Mechanical,18
2024-04-10,Wednesday,Mechanical,8
2024-04-10,Wednesday,Collision - TTC,15
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Operations - Operator,0
2024-04-10,Wednesday,Operations - Operator,7
2024-04-10,Wednesday,Utilized Off Route,15
2024-04-10,Wednesday,Utilized Off Route,15
2024-04-10,Wednesday,Utilized Off Route,11
2024-04-10,Wednesday,Operations - Operator,25
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Utilized Off Route,10
2024-04-10,Wednesday,Utilized Off Route,10
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Mechanical,30
2024-04-10,Wednesday,Operations - Operator,10
2024-04-10,Wednesday,Utilized Off Route,10
2024-04-10,Wednesday,Operations - Operator,9
2024-04-10,Wednesday,Operations - Operator,0
2024-04-10,Wednesday,Mechanical,30
2024-04-10,Wednesday,General Delay,0
2024-04-10,Wednesday,Collision - TTC,20
2024-04-10,Wednesday,Diversion,15
2024-04-10,Wednesday,Collision - TTC,15
2024-04-10,Wednesday,Security,8
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Security,12
2024-04-10,Wednesday,Utilized Off Route,22
2024-04-10,Wednesday,Emergency Services,20
2024-04-10,Wednesday,Emergency Services,8
2024-04-10,Wednesday,Utilized Off Route,12
2024-04-10,Wednesday,Security,32
2024-04-10,Wednesday,Emergency Services,30
2024-04-10,Wednesday,Emergency Services,20
2024-04-10,Wednesday,Mechanical,13
2024-04-10,Wednesday,Utilized Off Route,10
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Diversion,43
2024-04-10,Wednesday,Investigation,0
2024-04-10,Wednesday,Security,0
2024-04-10,Wednesday,Mechanical,30
2024-04-10,Wednesday,Vision,8
2024-04-10,Wednesday,Utilized Off Route,1
2024-04-10,Wednesday,Vision,9
2024-04-10,Wednesday,Mechanical,0
2024-04-10,Wednesday,Utilized Off Route,9
2024-04-10,Wednesday,Utilized Off Route,20
2024-04-10,Wednesday,Utilized Off Route,1
2024-04-10,Wednesday,Utilized Off Route,15
2024-04-10,Wednesday,Mechanical,10
2024-04-10,Wednesday,Utilized Off Route,5
2024-04-10,Wednesday,Mechanical,17
2024-04-11,Thursday,Diversion,125
2024-04-11,Thursday,Diversion,160
2024-04-11,Thursday,Vision,30
2024-04-11,Thursday,Security,0
2024-04-11,Thursday,Security,0
2024-04-11,Thursday,Operations - Operator,23
2024-04-11,Thursday,Operations - Operator,19
2024-04-11,Thursday,Operations - Operator,23
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Diversion,0
2024-04-11,Thursday,General Delay,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Emergency Services,0
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Mechanical,9
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,16
2024-04-11,Thursday,Collision - TTC,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,24
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Mechanical,9
2024-04-11,Thursday,General Delay,28
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Mechanical,9
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Security,15
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,16
2024-04-11,Thursday,Mechanical,16
2024-04-11,Thursday,Mechanical,6
2024-04-11,Thursday,Mechanical,6
2024-04-11,Thursday,Mechanical,15
2024-04-11,Thursday,Vision,12
2024-04-11,Thursday,Mechanical,16
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Collision - TTC,16
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Diversion,540
2024-04-11,Thursday,Mechanical,6
2024-04-11,Thursday,Mechanical,9
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Operations - Operator,26
2024-04-11,Thursday,Mechanical,0
2024-04-11,Thursday,Vision,10
2024-04-11,Thursday,Diversion,30
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Operations - Operator,13
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,Operations - Operator,10
2024-04-11,Thursday,Security,17
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Operations - Operator,18
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Operations - Operator,26
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Mechanical,15
2024-04-11,Thursday,Security,17
2024-04-11,Thursday,Operations - Operator,10
2024-04-11,Thursday,Operations - Operator,20
2024-04-11,Thursday,Mechanical,18
2024-04-11,Thursday,Mechanical,18
2024-04-11,Thursday,Security,6
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Mechanical,14
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Utilized Off Route,6
2024-04-11,Thursday,Utilized Off Route,27
2024-04-11,Thursday,Utilized Off Route,20
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Utilized Off Route,15
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Utilized Off Route,13
2024-04-11,Thursday,Utilized Off Route,18
2024-04-11,Thursday,Utilized Off Route,18
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Utilized Off Route,16
2024-04-11,Thursday,Utilized Off Route,14
2024-04-11,Thursday,Utilized Off Route,6
2024-04-11,Thursday,Utilized Off Route,13
2024-04-11,Thursday,Utilized Off Route,11
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Utilized Off Route,12
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Utilized Off Route,20
2024-04-11,Thursday,Utilized Off Route,11
2024-04-11,Thursday,Utilized Off Route,11
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Operations - Operator,24
2024-04-11,Thursday,Investigation,11
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Emergency Services,8
2024-04-11,Thursday,Utilized Off Route,10
2024-04-11,Thursday,Utilized Off Route,12
2024-04-11,Thursday,Utilized Off Route,15
2024-04-11,Thursday,Utilized Off Route,6
2024-04-11,Thursday,Utilized Off Route,8
2024-04-11,Thursday,Mechanical,27
2024-04-11,Thursday,Utilized Off Route,23
2024-04-11,Thursday,Investigation,10
2024-04-11,Thursday,Utilized Off Route,7
2024-04-11,Thursday,General Delay,20
2024-04-11,Thursday,Utilized Off Route,15
2024-04-11,Thursday,Mechanical,11
2024-04-11,Thursday,Cleaning - Unsanitary,15
2024-04-11,Thursday,Security,15
2024-04-11,Thursday,Collision - TTC,0
2024-04-11,Thursday,Utilized Off Route,12
2024-04-11,Thursday,Utilized Off Route,6
2024-04-11,Thursday,Diversion,33
2024-04-11,Thursday,Security,18
2024-04-11,Thursday,Investigation,11
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Collision - TTC,0
2024-04-11,Thursday,Operations - Operator,22
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Collision - TTC,13
2024-04-11,Thursday,Cleaning - Unsanitary,7
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Operations - Operator,9
2024-04-11,Thursday,Investigation,6
2024-04-11,Thursday,Operations - Operator,11
2024-04-11,Thursday,Operations - Operator,0
2024-04-11,Thursday,Mechanical,18
2024-04-11,Thursday,Operations - Operator,19
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,19
2024-04-11,Thursday,Mechanical,23
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,Mechanical,25
2024-04-11,Thursday,Security,14
2024-04-11,Thursday,Vision,9
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,Cleaning - Unsanitary,19
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,Mechanical,19
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Security,8
2024-04-11,Thursday,Investigation,19
2024-04-11,Thursday,Security,20
2024-04-11,Thursday,Collision - TTC,0
2024-04-11,Thursday,Emergency Services,0
2024-04-11,Thursday,Collision - TTC,11
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Vision,9
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Operations - Operator,15
2024-04-11,Thursday,Mechanical,28
2024-04-11,Thursday,Security,24
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,General Delay,0
2024-04-11,Thursday,Mechanical,23
2024-04-11,Thursday,Security,8
2024-04-11,Thursday,Operations - Operator,20
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Collision - TTC,6
2024-04-11,Thursday,Mechanical,9
2024-04-11,Thursday,Cleaning - Unsanitary,50
2024-04-11,Thursday,Mechanical,15
2024-04-11,Thursday,Emergency Services,10
2024-04-11,Thursday,Emergency Services,8
2024-04-11,Thursday,Diversion,99
2024-04-11,Thursday,Collision - TTC,20
2024-04-11,Thursday,Mechanical,30
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Cleaning - Unsanitary,21
2024-04-11,Thursday,Cleaning - Unsanitary,10
2024-04-11,Thursday,Mechanical,6
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Operations - Operator,12
2024-04-11,Thursday,Mechanical,12
2024-04-11,Thursday,Mechanical,22
2024-04-11,Thursday,Operations - Operator,15
2024-04-11,Thursday,Mechanical,20
2024-04-11,Thursday,Operations - Operator,8
2024-04-11,Thursday,Mechanical,30
2024-04-11,Thursday,Emergency Services,10
2024-04-11,Thursday,Emergency Services,10
2024-04-11,Thursday,Operations - Operator,15
2024-04-11,Thursday,Security,30
2024-04-11,Thursday,Mechanical,8
2024-04-11,Thursday,Security,10
2024-04-11,Thursday,Operations - Operator,20
2024-04-11,Thursday,Diversion,31
2024-04-11,Thursday,Operations - Operator,10
2024-04-11,Thursday,Utilized Off Route,0
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Diversion,184
2024-04-11,Thursday,Diversion,74
2024-04-11,Thursday,Operations - Operator,12
2024-04-11,Thursday,Mechanical,17
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Diversion,28
2024-04-11,Thursday,Mechanical,15
2024-04-11,Thursday,Diversion,89
2024-04-11,Thursday,Diversion,24
2024-04-11,Thursday,Diversion,24
2024-04-11,Thursday,Security,0
2024-04-11,Thursday,Emergency Services,23
2024-04-11,Thursday,Security,20
2024-04-11,Thursday,Operations - Operator,15
2024-04-11,Thursday,Security,10
2024-04-11,Thursday,Operations - Operator,20
2024-04-11,Thursday,Collision - TTC,10
2024-04-11,Thursday,Emergency Services,14
2024-04-11,Thursday,General Delay,20
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Mechanical,10
2024-04-11,Thursday,Diversion,33
2024-04-11,Thursday,Utilized Off Route,10
2024-04-11,Thursday,Security,240
2024-04-11,Thursday,Mechanical,20
2024-04-12,Friday,Utilized Off Route,10
2024-04-12,Friday,Operations - Operator,5
2024-04-12,Friday,Collision - TTC,30
2024-04-12,Friday,Operations - Operator,30
2024-04-12,Friday,Security,0
2024-04-12,Friday,Operations - Operator,30
2024-04-12,Friday,Mechanical,24
2024-04-12,Friday,Mechanical,9
2024-04-12,Friday,Investigation,10
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Collision - TTC,14
2024-04-12,Friday,Security,0
2024-04-12,Friday,Mechanical,24
2024-04-12,Friday,Operations - Operator,12
2024-04-12,Friday,Emergency Services,0
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,12
2024-04-12,Friday,Diversion,480
2024-04-12,Friday,Vision,10
2024-04-12,Friday,Mechanical,20
2024-04-12,Friday,Mechanical,19
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Security,8
2024-04-12,Friday,Mechanical,20
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Diversion,109
2024-04-12,Friday,Security,12
2024-04-12,Friday,Mechanical,11
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Collision - TTC,17
2024-04-12,Friday,Investigation,10
2024-04-12,Friday,Operations - Operator,9
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,11
2024-04-12,Friday,Investigation,10
2024-04-12,Friday,Mechanical,8
2024-04-12,Friday,Mechanical,12
2024-04-12,Friday,Mechanical,8
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,0
2024-04-12,Friday,Mechanical,27
2024-04-12,Friday,Cleaning - Unsanitary,30
2024-04-12,Friday,Mechanical,8
2024-04-12,Friday,Mechanical,0
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Security,0
2024-04-12,Friday,Operations - Operator,10
2024-04-12,Friday,Cleaning - Unsanitary,20
2024-04-12,Friday,Mechanical,9
2024-04-12,Friday,Mechanical,9
2024-04-12,Friday,Mechanical,32
2024-04-12,Friday,Mechanical,6
2024-04-12,Friday,Mechanical,6
2024-04-12,Friday,Security,8
2024-04-12,Friday,Operations - Operator,0
2024-04-12,Friday,Security,10
2024-04-12,Friday,Mechanical,7
2024-04-12,Friday,Cleaning - Unsanitary,10
2024-04-12,Friday,Mechanical,15
2024-04-12,Friday,Emergency Services,20
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,20
2024-04-12,Friday,Collision - TTC,15
2024-04-12,Friday,Mechanical,36
2024-04-12,Friday,General Delay,22
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Operations - Operator,9
2024-04-12,Friday,Operations - Operator,10
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Mechanical,10
2024-04-12,Friday,Investigation,10
2024-04-12,Friday,Diversion,130
2024-04-12,Friday,Utilized Off Route,18
2024-04-12,Friday,Operations - Operator,15
2024-04-12,Friday,Cleaning - Unsanitary,5
2024-04-12,Friday,Operations - Operator,9
2024-04-12,Friday,Utilized Off Route,13
2024-04-12,Friday,Emergency Services,13
2024-04-12,Friday,Vision,12
2024-04-12,Friday,Diversion,62
2024-04-12,Friday,Collision - TTC,8
